chromosome1	52893
chromosome1	53027
chromosome1	53214
chromosome1	53407
chromosome1	53579
chromosome1	53797
chromosome1	53971
chromosome1	54112
chromosome1	54292
chromosome1	54451
chromosome1	54640
chromosome1	55075
chromosome1	55197
chromosome1	55346
chromosome1	55990
chromosome1	56111
chromosome1	56209
chromosome1	56333
chromosome1	56488
chromosome1	56627
chromosome1	56805
chromosome1	56971
chromosome1	57162
chromosome1	57341
chromosome1	57486
chromosome1	57651
chromosome1	57860
chromosome1	58104
chromosome1	58258
chromosome1	58438
chromosome1	58647
chromosome1	58857
chromosome1	59068
chromosome1	59236
chromosome1	59381
chromosome1	59550
chromosome1	59751
chromosome1	59916
chromosome1	60133
chromosome1	60361
chromosome1	60550
chromosome1	60735
chromosome1	60939
chromosome1	61111
chromosome1	61242
chromosome1	61423
chromosome1	61607
chromosome1	61751
chromosome1	61975
chromosome1	62180
chromosome1	62434
chromosome1	62754
chromosome1	62899
chromosome1	63107
chromosome1	63241
chromosome1	63493
chromosome1	63634
chromosome1	63839
chromosome1	64111
chromosome1	64356
chromosome1	64498
chromosome1	64676
chromosome1	64867
chromosome1	65071
chromosome1	65281
chromosome1	66037
chromosome1	66172
chromosome1	66299
chromosome1	66435
chromosome1	66572
chromosome1	66731
chromosome1	66906
chromosome1	67121
chromosome1	67296
chromosome1	67423
chromosome1	67546
chromosome1	67759
chromosome1	67883
chromosome1	68316
chromosome1	68446
chromosome1	68517
chromosome1	68673
chromosome1	68886
chromosome1	69016
chromosome1	69186
chromosome1	69382
chromosome1	69517
chromosome1	69997
chromosome1	70136
chromosome1	70298
chromosome1	70401
chromosome1	70550
chromosome1	71267
chromosome1	71367
chromosome1	71860
chromosome1	72132
chromosome1	72428
chromosome1	72826
chromosome1	73145
chromosome1	73708
chromosome1	73852
chromosome1	73970
chromosome1	74090
chromosome1	74204
chromosome1	74310
chromosome1	74421
chromosome1	74539
chromosome1	74643
chromosome1	74739
chromosome1	75157
chromosome1	75342
chromosome1	75535
chromosome1	75727
chromosome1	75934
chromosome1	76129
chromosome1	76269
chromosome1	76397
chromosome1	76518
chromosome1	76660
chromosome1	76864
chromosome1	77028
chromosome1	77200
chromosome1	77352
chromosome1	77680
chromosome1	77882
chromosome1	78094
chromosome1	78310
chromosome1	78508
chromosome1	78652
chromosome1	78815
chromosome1	79003
chromosome1	79261
chromosome1	79468
chromosome1	79659
chromosome1	79846
chromosome1	80064
chromosome1	80198
chromosome1	80310
chromosome1	80447
chromosome1	80653
chromosome1	80865
chromosome1	81013
chromosome1	81154
chromosome1	81328
chromosome1	81555
chromosome1	81704
chromosome1	81857
chromosome1	81999
chromosome1	82160
chromosome1	82290
chromosome1	82402
chromosome1	82557
chromosome1	82703
chromosome1	82941
chromosome1	83124
chromosome1	83356
chromosome1	83566
chromosome1	83754
chromosome1	83982
chromosome1	84167
chromosome1	84319
chromosome1	84507
chromosome1	84860
chromosome1	85034
chromosome1	85176
chromosome1	85387
chromosome1	85580
chromosome1	85695
chromosome1	85894
chromosome1	86045
chromosome1	86229
chromosome1	86381
chromosome1	86537
chromosome1	86707
chromosome1	86855
chromosome1	87052
chromosome1	87149
chromosome1	87278
chromosome1	87445
chromosome1	87661
chromosome1	87967
chromosome1	88157
chromosome1	88327
chromosome1	88463
chromosome1	88593
chromosome1	88748
chromosome1	88876
chromosome1	89105
chromosome1	89268
chromosome1	89442
chromosome1	89592
chromosome1	89760
chromosome1	89946
chromosome1	90141
chromosome1	90387
chromosome1	90576
chromosome1	90803
chromosome1	91026
chromosome1	91223
chromosome1	91419
chromosome1	91614
chromosome1	91880
chromosome1	92102
chromosome1	92369
chromosome1	92767
chromosome1	92941
chromosome1	93098
chromosome1	93290
chromosome1	93417
chromosome1	93595
chromosome1	93743
chromosome1	93878
chromosome1	94034
chromosome1	94275
chromosome1	94591
chromosome1	94763
chromosome1	94968
chromosome1	95139
chromosome1	95338
chromosome1	95707
chromosome1	95972
chromosome1	96299
chromosome1	96535
chromosome1	96827
chromosome1	97070
chromosome1	97337
chromosome1	97548
chromosome1	97786
chromosome1	97975
chromosome1	98246
chromosome1	98465
chromosome1	98729
chromosome1	99023
chromosome1	99181
chromosome1	99376
chromosome1	99563
chromosome1	99739
chromosome1	100164
chromosome1	100321
chromosome1	100533
chromosome1	100888
chromosome1	101550
chromosome1	101766
chromosome1	102004
chromosome1	102261
chromosome1	102448
chromosome1	102678
chromosome1	102856
chromosome1	103070
chromosome1	103230
chromosome1	103428
chromosome1	103578
chromosome1	103725
chromosome1	103878
chromosome1	104109
chromosome1	104307
chromosome1	104504
chromosome1	104698
chromosome1	104883
chromosome1	105095
chromosome1	105353
chromosome1	105618
chromosome1	105830
chromosome1	106075
chromosome1	106336
chromosome1	106586
chromosome1	106776
chromosome1	107010
chromosome1	107262
chromosome1	107484
chromosome1	107743
chromosome1	108015
chromosome1	108246
chromosome1	108433
chromosome1	108584
chromosome1	108763
chromosome1	108911
chromosome1	109101
chromosome1	109348
chromosome1	109550
chromosome1	109726
chromosome1	109923
chromosome1	110185
chromosome1	110335
chromosome1	110461
chromosome1	110846
chromosome1	111131
chromosome1	111425
chromosome1	111674
chromosome1	111915
chromosome1	112070
chromosome1	112339
chromosome1	112570
chromosome1	112798
chromosome1	113014
chromosome1	113215
chromosome1	113440
chromosome1	113683
chromosome1	113858
chromosome1	114023
chromosome1	114163
chromosome1	114327
chromosome1	114532
chromosome1	114643
chromosome1	114794
chromosome1	114945
chromosome1	115113
chromosome1	115353
chromosome1	115599
chromosome1	115831
chromosome1	116022
chromosome1	116238
chromosome1	116422
chromosome1	116650
chromosome1	116925
chromosome1	117133
chromosome1	117408
chromosome1	117633
chromosome1	117816
chromosome1	118083
chromosome1	118650
chromosome1	118817
chromosome1	119018
chromosome1	119192
chromosome1	119344
chromosome1	119479
chromosome1	119633
chromosome1	119833
chromosome1	119979
chromosome1	120147
chromosome1	120332
chromosome1	120463
chromosome1	120665
chromosome1	120897
chromosome1	121068
chromosome1	121211
chromosome1	121395
chromosome1	121576
chromosome1	121805
chromosome1	121997
chromosome1	122136
chromosome1	122245
chromosome1	122421
chromosome1	122648
chromosome1	122822
chromosome1	123020
chromosome1	123190
chromosome1	123382
chromosome1	123556
chromosome1	123800
chromosome1	124050
chromosome1	124241
chromosome1	124723
chromosome1	124878
chromosome1	125085
chromosome1	125277
chromosome1	125520
chromosome1	125727
chromosome1	125939
chromosome1	126195
chromosome1	126483
chromosome1	126768
chromosome1	127219
chromosome1	127437
chromosome1	127667
chromosome1	127854
chromosome1	128284
chromosome1	128435
chromosome1	128649
chromosome1	128805
chromosome1	129013
chromosome1	129234
chromosome1	129404
chromosome1	129592
chromosome1	129772
chromosome1	129950
chromosome1	130142
chromosome1	130271
chromosome1	130433
chromosome1	130574
chromosome1	130734
chromosome1	130966
chromosome1	131267
chromosome1	131494
chromosome1	131748
chromosome1	132004
chromosome1	132162
chromosome1	132337
chromosome1	132506
chromosome1	132680
chromosome1	132888
chromosome1	133164
chromosome1	133339
chromosome1	133547
chromosome1	133732
chromosome1	133893
chromosome1	134116
chromosome1	134381
chromosome1	134607
chromosome1	134874
chromosome1	135163
chromosome1	135331
chromosome1	135570
chromosome1	135760
chromosome1	135960
chromosome1	136208
chromosome1	136464
chromosome1	136752
chromosome1	136922
chromosome1	137068
chromosome1	137204
chromosome1	137474
chromosome1	137910
chromosome1	138163
chromosome1	138389
chromosome1	138596
chromosome1	139596
chromosome1	139761
chromosome1	141315
chromosome1	141593
chromosome1	141803
chromosome1	142006
chromosome1	142159
chromosome1	142851
chromosome1	143533
chromosome1	143840
chromosome1	144006
chromosome1	144248
chromosome1	144424
chromosome1	144694
chromosome1	144919
chromosome1	145170
chromosome1	145429
chromosome1	145663
chromosome1	145968
chromosome1	146166
chromosome1	146455
chromosome1	146659
chromosome1	146856
chromosome1	147109
chromosome1	147705
chromosome1	147855
chromosome1	148110
chromosome1	148316
chromosome1	148531
chromosome1	148729
chromosome1	148967
chromosome1	149238
chromosome1	149478
chromosome1	149607
chromosome1	149769
chromosome1	150057
chromosome1	150273
chromosome1	150535
chromosome1	150786
chromosome1	150990
chromosome1	151160
chromosome1	151279
chromosome1	152432
chromosome1	152658
chromosome1	152864
chromosome1	153084
chromosome1	153247
chromosome1	153421
chromosome1	153592
chromosome1	153751
chromosome1	154061
chromosome1	154356
chromosome1	154651
chromosome1	154989
chromosome1	155295
chromosome1	155480
chromosome1	155709
chromosome1	155922
chromosome1	156213
chromosome1	156411
chromosome1	156585
chromosome1	156898
chromosome1	157143
chromosome1	157384
chromosome1	157651
chromosome1	157885
chromosome1	158166
chromosome1	158401
chromosome1	158686
chromosome1	158878
chromosome1	159030
chromosome1	159200
chromosome1	159424
chromosome1	159658
chromosome1	166356
chromosome1	166468
chromosome1	166767
chromosome1	166967
chromosome1	167182
chromosome1	167356
chromosome1	167577
chromosome1	167722
chromosome1	167990
chromosome1	168211
chromosome1	168409
chromosome1	168596
chromosome1	168795
chromosome1	169033
chromosome1	169310
chromosome1	169533
chromosome1	169705
chromosome1	169983
chromosome1	170243
chromosome1	170468
chromosome1	170754
chromosome1	171044
chromosome1	171260
chromosome1	171629
chromosome1	172273
chromosome1	172526
chromosome1	172715
chromosome1	172872
chromosome1	173044
chromosome1	173263
chromosome1	173447
chromosome1	173654
chromosome1	173818
chromosome1	173992
chromosome1	174184
chromosome1	174437
chromosome1	174668
chromosome1	174829
chromosome1	175004
chromosome1	175164
chromosome1	175315
chromosome1	175452
chromosome1	175615
chromosome1	176829
chromosome1	177014
chromosome1	177170
chromosome1	177308
chromosome1	177449
chromosome1	177600
chromosome1	177745
chromosome1	177864
chromosome1	178002
chromosome1	178175
chromosome1	178317
chromosome1	178442
chromosome1	178549
chromosome1	178652
chromosome1	178765
chromosome1	178924
chromosome1	179052
chromosome1	179250
chromosome1	179452
chromosome1	179851
chromosome1	190508
chromosome1	190651
chromosome1	190855
chromosome1	191422
chromosome1	191722
chromosome1	191866
chromosome1	192022
chromosome1	192215
chromosome1	192834
chromosome1	192975
chromosome1	193137
chromosome1	193349
chromosome1	193512
chromosome1	193671
chromosome1	193790
chromosome1	193898
chromosome1	194219
chromosome1	194355
chromosome1	194484
chromosome1	194650
chromosome1	194815
chromosome1	194895
chromosome1	195061
chromosome1	195226
chromosome1	195393
chromosome1	195531
chromosome1	195676
chromosome1	195846
chromosome1	195969
chromosome1	196104
chromosome2	9615
chromosome2	9734
chromosome2	9839
chromosome2	9955
chromosome2	10164
chromosome2	10349
chromosome2	10571
chromosome2	10750
chromosome2	10899
chromosome2	11064
chromosome2	11267
chromosome2	11438
chromosome2	11568
chromosome2	11734
chromosome2	11899
chromosome2	12059
chromosome2	12254
chromosome2	12426
chromosome2	12615
chromosome2	12775
chromosome2	12988
chromosome2	13145
chromosome2	13371
chromosome2	13592
chromosome2	13764
chromosome2	14093
chromosome2	14331
chromosome2	14653
chromosome2	14976
chromosome2	15284
chromosome2	15473
chromosome2	15642
chromosome2	15835
chromosome2	15975
chromosome2	16266
chromosome2	16527
chromosome2	16731
chromosome2	16953
chromosome2	17232
chromosome2	17498
chromosome2	17731
chromosome2	17877
chromosome2	18034
chromosome2	18295
chromosome2	18487
chromosome2	18727
chromosome2	19002
chromosome2	19314
chromosome2	19557
chromosome2	19836
chromosome2	19985
chromosome2	20218
chromosome2	20425
chromosome2	20643
chromosome2	20898
chromosome2	21092
chromosome2	21308
chromosome2	21467
chromosome2	21594
chromosome2	21953
chromosome2	22148
chromosome2	22311
chromosome2	22467
chromosome2	22769
chromosome2	23013
chromosome2	23198
chromosome2	23405
chromosome2	23585
chromosome2	23766
chromosome2	23940
chromosome2	24307
chromosome2	24532
chromosome2	24959
chromosome2	25139
chromosome2	25296
chromosome2	25479
chromosome2	25680
chromosome2	25863
chromosome2	26068
chromosome2	26244
chromosome2	26462
chromosome2	26635
chromosome2	26836
chromosome2	27067
chromosome2	27232
chromosome2	27400
chromosome2	27592
chromosome2	27817
chromosome2	27960
chromosome2	28156
chromosome2	28715
chromosome2	28893
chromosome2	29137
chromosome2	29265
chromosome2	29361
chromosome2	36444
chromosome2	36609
chromosome2	36792
chromosome2	36977
chromosome2	37190
chromosome2	37574
chromosome2	37952
chromosome2	38253
chromosome2	38535
chromosome2	39338
chromosome2	39552
chromosome2	39807
chromosome2	39999
chromosome2	40179
chromosome2	40396
chromosome2	40848
chromosome2	41142
chromosome2	41271
chromosome2	41501
chromosome2	41649
chromosome2	41859
chromosome2	42048
chromosome2	42205
chromosome2	42436
chromosome2	42675
chromosome2	42851
chromosome2	43337
chromosome2	43484
chromosome2	43708
chromosome2	43960
chromosome2	44209
chromosome2	44439
chromosome2	44677
chromosome2	44930
chromosome2	45045
chromosome2	45188
chromosome2	45383
chromosome2	45721
chromosome2	45850
chromosome2	46271
chromosome2	46688
chromosome2	46901
chromosome2	47070
chromosome2	47202
chromosome2	47354
chromosome2	47609
chromosome2	47927
chromosome2	48194
chromosome2	48467
chromosome2	48655
chromosome2	48828
chromosome2	48976
chromosome2	49198
chromosome2	49495
chromosome2	49708
chromosome2	49937
chromosome2	50179
chromosome2	50406
chromosome2	50580
chromosome2	50730
chromosome2	50947
chromosome2	51221
chromosome2	51457
chromosome2	51738
chromosome2	52046
chromosome2	52252
chromosome2	52473
chromosome2	52714
chromosome2	52914
chromosome2	53175
chromosome2	53346
chromosome2	53536
chromosome2	53705
chromosome2	53930
chromosome2	54139
chromosome2	54338
chromosome2	54512
chromosome2	54708
chromosome2	54876
chromosome2	55002
chromosome2	55182
chromosome2	55355
chromosome2	55535
chromosome2	55714
chromosome2	55918
chromosome2	56131
chromosome2	56329
chromosome2	56533
chromosome2	56711
chromosome2	56865
chromosome2	57008
chromosome2	57238
chromosome2	57405
chromosome2	57576
chromosome2	57777
chromosome2	57931
chromosome2	58119
chromosome2	58372
chromosome2	58522
chromosome2	58750
chromosome2	58903
chromosome2	59071
chromosome2	59263
chromosome2	59463
chromosome2	59594
chromosome2	60053
chromosome2	60345
chromosome2	60470
chromosome2	60616
chromosome2	60793
chromosome2	60947
chromosome2	61078
chromosome2	61202
chromosome2	61420
chromosome2	61620
chromosome2	61797
chromosome2	61971
chromosome2	62163
chromosome2	62388
chromosome2	62555
chromosome2	62705
chromosome2	62877
chromosome2	63029
chromosome2	63130
chromosome2	63237
chromosome2	63336
chromosome2	63481
chromosome2	63636
chromosome2	63852
chromosome2	64058
chromosome2	64202
chromosome2	64337
chromosome2	64528
chromosome2	64716
chromosome2	64866
chromosome2	64989
chromosome2	65186
chromosome2	65354
chromosome2	65554
chromosome2	65747
chromosome2	65983
chromosome2	66179
chromosome2	66497
chromosome2	66725
chromosome2	67255
chromosome2	67562
chromosome2	67841
chromosome2	68054
chromosome2	68555
chromosome2	68760
chromosome2	68989
chromosome2	69145
chromosome2	69332
chromosome2	69517
chromosome2	69797
chromosome2	69978
chromosome2	70219
chromosome2	70415
chromosome2	70580
chromosome2	70743
chromosome2	70891
chromosome2	71099
chromosome2	71241
chromosome2	71374
chromosome2	71538
chromosome2	71710
chromosome2	72048
chromosome2	72189
chromosome2	72477
chromosome2	72645
chromosome2	72897
chromosome2	73212
chromosome2	73400
chromosome2	73566
chromosome2	73733
chromosome2	73909
chromosome2	74144
chromosome2	74336
chromosome2	74539
chromosome2	74731
chromosome2	74996
chromosome2	75277
chromosome2	75449
chromosome2	75619
chromosome2	75958
chromosome2	76109
chromosome2	76533
chromosome2	76770
chromosome2	76935
chromosome2	77154
chromosome2	77373
chromosome2	77595
chromosome2	77858
chromosome2	78134
chromosome2	78402
chromosome2	78579
chromosome2	78800
chromosome2	78999
chromosome2	79142
chromosome2	79329
chromosome2	79470
chromosome2	79650
chromosome2	80444
chromosome2	80657
chromosome2	81102
chromosome2	81292
chromosome2	81454
chromosome2	81665
chromosome2	81844
chromosome2	82054
chromosome2	82238
chromosome2	82429
chromosome2	82758
chromosome2	82924
chromosome2	83164
chromosome2	83351
chromosome2	83544
chromosome2	83743
chromosome2	84031
chromosome2	84255
chromosome2	84349
chromosome2	84561
chromosome2	84682
chromosome2	84801
chromosome2	84913
chromosome2	85108
chromosome2	85289
chromosome2	85480
chromosome2	85656
chromosome2	85852
chromosome2	86023
chromosome2	86200
chromosome2	86389
chromosome2	86528
chromosome2	86685
chromosome2	86781
chromosome2	86921
chromosome2	87049
chromosome2	87203
chromosome2	87326
chromosome2	87497
chromosome2	87599
chromosome2	87706
chromosome2	87832
chromosome2	87931
chromosome2	88968
chromosome2	89216
chromosome2	89355
chromosome2	89512
chromosome2	89628
chromosome2	89727
chromosome2	89833
chromosome2	89974
chromosome2	90193
chromosome2	90342
chromosome2	90663
chromosome2	90839
chromosome2	91142
chromosome2	91316
chromosome2	91605
chromosome2	91957
chromosome2	92327
chromosome2	92537
chromosome2	92782
chromosome2	93057
chromosome2	93274
chromosome2	93773
chromosome2	93946
chromosome2	94217
chromosome2	94476
chromosome2	94719
chromosome2	94917
chromosome2	95094
chromosome2	95253
chromosome2	95427
chromosome2	95588
chromosome2	95774
chromosome2	95946
chromosome2	96230
chromosome2	96849
chromosome2	97012
chromosome2	97159
chromosome2	97306
chromosome2	97509
chromosome2	97693
chromosome2	97957
chromosome2	98230
chromosome2	98436
chromosome2	98667
chromosome2	98945
chromosome2	99159
chromosome2	99275
chromosome2	99460
chromosome2	99598
chromosome2	99770
chromosome2	100026
chromosome2	100176
chromosome2	100478
chromosome2	100697
chromosome2	100935
chromosome2	101144
chromosome2	101390
chromosome2	101503
chromosome2	101601
chromosome2	101697
chromosome2	101811
chromosome2	101978
chromosome2	102152
chromosome2	102405
chromosome2	102555
chromosome2	102753
chromosome2	102949
chromosome2	103685
chromosome2	103850
chromosome2	104021
chromosome2	104242
chromosome2	104383
chromosome2	104796
chromosome2	104938
chromosome2	105118
chromosome2	105354
chromosome2	105545
chromosome2	105734
chromosome2	105913
chromosome2	106114
chromosome2	106344
chromosome2	106588
chromosome2	106798
chromosome2	107027
chromosome2	107167
chromosome2	107295
chromosome2	107476
chromosome2	107658
chromosome2	107783
chromosome2	107921
chromosome2	108051
chromosome2	108175
chromosome2	108339
chromosome2	108492
chromosome2	108650
chromosome2	108795
chromosome2	109021
chromosome2	109167
chromosome2	109384
chromosome2	109645
chromosome2	109806
chromosome2	110111
chromosome2	110335
chromosome2	110507
chromosome2	110661
chromosome2	110817
chromosome2	111002
chromosome2	111145
chromosome2	111302
chromosome2	111417
chromosome2	111610
chromosome2	111750
chromosome2	111983
chromosome2	112184
chromosome2	112387
chromosome2	112509
chromosome2	112742
chromosome2	112990
chromosome2	113248
chromosome2	113388
chromosome2	113549
chromosome2	113727
chromosome2	114001
chromosome2	114191
chromosome2	114430
chromosome2	114659
chromosome2	114847
chromosome2	115008
chromosome2	115237
chromosome2	115699
chromosome2	115878
chromosome2	116025
chromosome2	116208
chromosome2	116375
chromosome2	116526
chromosome2	116654
chromosome2	116788
chromosome2	116957
chromosome2	117100
chromosome2	117237
chromosome2	117438
chromosome2	117562
chromosome2	117759
chromosome2	117921
chromosome2	118060
chromosome2	118196
chromosome2	118302
chromosome2	118435
chromosome2	118593
chromosome2	118704
chromosome2	118833
chromosome2	118971
chromosome2	119094
chromosome2	119446
chromosome2	119627
chromosome2	119737
chromosome2	119892
chromosome2	120106
chromosome2	120315
chromosome2	120461
chromosome2	120645
chromosome2	120889
chromosome2	121117
chromosome2	121301
chromosome2	121467
chromosome2	121642
chromosome2	121800
chromosome2	121932
chromosome2	122099
chromosome2	122225
chromosome2	122985
chromosome2	123108
chromosome2	123318
chromosome2	123450
chromosome2	123719
chromosome2	123939
chromosome2	124145
chromosome2	124456
chromosome2	124612
chromosome2	124771
chromosome2	124890
chromosome2	125020
chromosome2	125139
chromosome2	125319
chromosome2	125542
chromosome2	125754
chromosome2	125981
chromosome2	126247
chromosome2	126380
chromosome2	126598
chromosome2	126760
chromosome2	126940
chromosome2	127276
chromosome2	127882
chromosome2	128069
chromosome2	128213
chromosome2	128373
chromosome2	128520
chromosome2	128660
chromosome2	128869
chromosome2	129074
chromosome2	129293
chromosome2	129453
chromosome2	129668
chromosome2	129885
chromosome2	130082
chromosome2	130304
chromosome2	130516
chromosome2	130690
chromosome2	130852
chromosome2	131042
chromosome2	131254
chromosome2	131468
chromosome2	131671
chromosome2	131846
chromosome2	132108
chromosome2	132213
chromosome2	132392
chromosome2	132597
chromosome2	132771
chromosome2	132945
chromosome2	133149
chromosome2	133353
chromosome2	133557
chromosome2	133705
chromosome2	134106
chromosome2	134340
chromosome2	134531
chromosome2	134772
chromosome2	134915
chromosome2	135077
chromosome2	135264
chromosome2	135414
chromosome2	135575
chromosome2	135718
chromosome2	135881
chromosome2	135970
chromosome2	136151
chromosome2	136303
chromosome2	136681
chromosome2	136862
chromosome2	136968
chromosome2	137116
chromosome2	137255
chromosome2	137350
chromosome2	137823
chromosome2	137918
chromosome2	138043
chromosome2	138387
chromosome2	138595
chromosome2	138812
chromosome2	139011
chromosome2	139229
chromosome2	139445
chromosome2	139741
chromosome2	139949
chromosome2	140108
chromosome2	140219
chromosome2	140360
chromosome2	140565
chromosome2	140737
chromosome2	140860
chromosome2	140975
chromosome2	141094
chromosome2	141227
chromosome2	141431
chromosome2	141666
chromosome2	142180
chromosome2	142481
chromosome2	142721
chromosome2	142907
chromosome2	143089
chromosome2	143337
chromosome2	143482
chromosome2	144213
chromosome2	144505
chromosome2	144722
chromosome2	144985
chromosome2	145285
chromosome2	145552
chromosome2	146138
chromosome2	146253
chromosome2	146471
chromosome2	146743
chromosome2	146946
chromosome2	147106
chromosome2	147292
chromosome2	147508
chromosome2	147715
chromosome2	147904
chromosome2	148108
chromosome2	148240
chromosome2	148418
chromosome2	148576
chromosome2	148802
chromosome2	148985
chromosome2	149221
chromosome2	149321
chromosome2	149497
chromosome2	149689
chromosome2	149861
chromosome2	150052
chromosome2	150214
chromosome2	150548
chromosome2	150714
chromosome2	150920
chromosome2	151197
chromosome2	151384
chromosome2	151564
chromosome2	151766
chromosome2	151987
chromosome2	152222
chromosome2	152411
chromosome2	152607
chromosome2	152822
chromosome2	153027
chromosome2	153232
chromosome2	153387
chromosome2	153795
chromosome2	153966
chromosome2	154149
chromosome2	154316
chromosome2	154448
chromosome2	154606
chromosome2	154798
chromosome2	154911
chromosome2	155109
chromosome2	155317
chromosome2	155939
chromosome2	156069
chromosome2	156285
chromosome2	156466
chromosome2	156630
chromosome2	156776
chromosome2	157187
chromosome2	157446
chromosome2	157598
chromosome2	157763
chromosome2	157949
chromosome2	158159
chromosome2	158308
chromosome2	158465
chromosome2	158651
chromosome2	158776
chromosome2	159013
chromosome2	159234
chromosome2	159462
chromosome2	159673
chromosome2	159877
chromosome2	160003
chromosome2	160143
chromosome2	160340
chromosome2	160534
chromosome2	160666
chromosome2	160807
chromosome2	160940
chromosome2	161125
chromosome2	161250
chromosome2	161524
chromosome2	161690
chromosome2	161833
chromosome2	162029
chromosome2	162163
chromosome2	162410
chromosome2	162626
chromosome2	163121
chromosome2	163439
chromosome2	163740
chromosome2	164000
chromosome2	164239
chromosome2	164395
chromosome2	164655
chromosome2	164814
chromosome2	165116
chromosome2	165240
chromosome2	165339
chromosome2	165493
chromosome2	165629
chromosome2	166544
chromosome2	166727
chromosome2	166871
chromosome2	167124
chromosome2	167695
chromosome2	167869
chromosome2	168200
chromosome2	168337
chromosome2	168482
chromosome2	168610
chromosome2	168719
chromosome2	168958
chromosome2	169299
chromosome2	169606
chromosome2	169744
chromosome2	170017
chromosome2	170152
chromosome2	170394
chromosome2	170593
chromosome2	170885
chromosome2	171183
chromosome2	171313
chromosome2	171473
chromosome2	171661
chromosome2	171833
chromosome2	171991
chromosome2	172168
chromosome2	172273
chromosome2	172572
chromosome2	172773
chromosome2	173010
chromosome2	173258
chromosome2	173529
chromosome2	173724
chromosome2	173895
chromosome2	174194
chromosome2	174381
chromosome2	175106
chromosome2	175353
chromosome2	175637
chromosome2	176009
chromosome2	176302
chromosome2	176598
chromosome2	176910
chromosome2	177179
chromosome2	177438
chromosome2	177600
chromosome2	178138
chromosome2	178529
chromosome2	178711
chromosome2	178996
chromosome2	179290
chromosome2	179680
chromosome2	180135
chromosome2	180318
chromosome2	180595
chromosome2	180805
chromosome2	180987
chromosome2	181124
chromosome2	181277
chromosome2	181462
chromosome2	181676
chromosome2	182046
chromosome2	182294
chromosome2	182445
chromosome2	182620
chromosome2	182776
chromosome2	183048
chromosome2	183203
chromosome2	183387
chromosome2	183634
chromosome2	184012
chromosome2	184352
chromosome2	184568
chromosome2	184841
chromosome2	185085
chromosome2	185264
chromosome2	185455
chromosome2	185709
chromosome2	186009
chromosome2	186253
chromosome2	186460
chromosome2	186644
chromosome2	186811
chromosome2	186936
chromosome2	187166
chromosome2	187498
chromosome2	187794
chromosome2	187972
chromosome2	188152
chromosome2	188303
chromosome2	188500
chromosome2	188770
chromosome2	188938
chromosome2	189094
chromosome2	189258
chromosome2	189459
chromosome2	189690
chromosome2	189935
chromosome2	190208
chromosome2	190374
chromosome2	190602
chromosome2	190782
chromosome2	191002
chromosome2	191239
chromosome2	191395
chromosome2	191580
chromosome2	191751
chromosome2	191937
chromosome2	192074
chromosome2	192314
chromosome2	192512
chromosome2	192708
chromosome2	192981
chromosome2	193273
chromosome2	193515
chromosome2	193754
chromosome2	193935
chromosome2	194116
chromosome2	194349
chromosome2	194577
chromosome2	194807
chromosome2	195111
chromosome2	195426
chromosome2	195654
