tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.956	2491	0.0	4446	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.956	2491	0.0	4446	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.916	2491	0.0	4440	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.761	2503	0.0	4434	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.761	2503	0.0	4434	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.761	2503	0.0	4434	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.761	2503	0.0	4434	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.761	2503	0.0	4434	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.761	2503	0.0	4434	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.761	2503	0.0	4434	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.761	2503	0.0	4434	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.761	2503	0.0	4434	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.531	2518	0.0	4434	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.531	2518	0.0	4434	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.722	2503	0.0	4429	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.722	2504	0.0	4429	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.722	2504	0.0	4429	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.722	2504	0.0	4429	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.722	2504	0.0	4429	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.722	2504	0.0	4429	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.332	2518	0.0	4409	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.486	2510	0.0	4401	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.486	2510	0.0	4401	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.486	2510	0.0	4401	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.691	2444	0.0	4320	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	99.029	1854	0.0	3319	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	99.027	1849	0.0	3310	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	99.027	1849	0.0	3310	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	99.618	1571	0.0	2868	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.535	1229	0.0	2165	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.454	1229	0.0	2159	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	97.841	1204	0.0	2078	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	97.841	1204	0.0	2078	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.938	1036	0.0	1845	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	99.846	651	0.0	1197	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	99.846	651	0.0	1197	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	99.691	648	0.0	1186	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.234	453	0.0	793	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.234	453	0.0	793	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	73.014	1901	4.34e-162	590	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	72.682	1995	9.40e-159	579	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	97.076	342	1.22e-157	575	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	97.076	342	1.22e-157	575	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	97.076	342	1.22e-157	575	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	97.067	341	4.37e-157	573	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	72.314	2001	7.37e-150	549	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.601	341	9.53e-149	545	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.601	341	9.53e-149	545	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.601	341	9.53e-149	545	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.601	341	9.53e-149	545	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	90.291	309	2.18e-105	401	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	90.291	309	2.18e-105	401	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	90.991	222	1.06e-73	296	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	86.853	251	3.84e-68	278	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	86.853	251	3.84e-68	278	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	86.853	251	3.84e-68	278	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	86.853	251	3.84e-68	278	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	86.853	251	3.84e-68	278	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	86.853	251	3.84e-68	278	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	86.853	251	3.84e-68	278	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	86.853	251	3.84e-68	278	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	86.853	251	3.84e-68	278	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	86.853	251	3.84e-68	278	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	86.853	251	3.84e-68	278	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	86.853	251	3.84e-68	278	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	86.853	251	3.84e-68	278	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	86.853	251	3.84e-68	278	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	86.853	251	3.84e-68	278	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	86.853	251	3.84e-68	278	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	86.853	251	3.84e-68	278	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	89.474	209	1.39e-62	259	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	85.204	196	3.07e-44	198	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.000	100	1.88e-31	156	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.000	100	1.88e-31	156	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.000	100	1.88e-31	156	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.000	100	1.88e-31	156	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.000	100	1.88e-31	156	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.000	100	1.88e-31	156	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.000	100	1.88e-31	156	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.000	100	1.88e-31	156	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.000	100	1.88e-31	156	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.000	100	1.88e-31	156	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.000	100	1.88e-31	156	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.000	100	1.88e-31	156	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.000	100	1.88e-31	156	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.000	100	1.88e-31	156	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.000	100	1.88e-31	156	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.000	100	1.88e-31	156	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.000	100	1.88e-31	156	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.000	100	1.88e-31	156	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	100.000	74	6.80e-26	137	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	100.000	74	6.80e-26	137	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	100.000	74	6.80e-26	137	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	100.000	74	6.80e-26	137	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	100.000	74	6.80e-26	137	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	97.436	78	8.79e-25	134	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	97.368	76	1.14e-23	130	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	97.297	74	1.47e-22	126	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	97.222	72	1.90e-21	122	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.551	69	6.85e-21	121	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	98.148	54	4.15e-13	95.3	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	100.000	43	1.16e-08	80.5	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.918	49	1.16e-08	80.5	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.918	49	1.16e-08	80.5	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.918	49	1.16e-08	80.5	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	95.918	49	4.18e-08	78.7	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	94.118	51	1.50e-07	76.8	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	97.727	44	5.41e-07	75.0	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818540|gb|CP130697.1|	97.727	44	5.41e-07	75.0	100	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 1
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	98.411	2518	0.0	4420	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	98.411	2518	0.0	4420	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	98.054	2518	0.0	4368	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	97.953	342	1.21e-162	592	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	97.953	342	1.21e-162	592	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	97.953	342	1.21e-162	592	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	89.349	338	3.63e-108	411	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	89.349	338	3.63e-108	411	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	89.349	338	3.63e-108	411	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	97.309	223	3.68e-98	377	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	90.411	219	8.25e-70	283	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	79.635	329	1.82e-51	222	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	95.200	125	1.11e-43	196	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	79.668	241	3.12e-34	165	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	100.000	72	8.79e-25	134	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	98.148	54	4.15e-13	95.3	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	100.000	43	1.16e-08	80.5	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	100.000	43	1.16e-08	80.5	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818541|gb|CP130698.1|	100.000	43	1.16e-08	80.5	54	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 2
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	98.173	2518	0.0	4386	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	98.054	2518	0.0	4370	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	97.592	1993	0.0	3404	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	99.435	531	0.0	965	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	97.067	341	4.37e-157	573	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	72.632	1995	4.37e-157	573	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	72.632	1995	4.37e-157	573	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	96.481	341	9.46e-154	562	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	96.481	341	9.46e-154	562	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	95.918	343	1.58e-151	555	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	95.918	343	1.58e-151	555	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	95.918	343	1.58e-151	555	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	95.918	343	1.58e-151	555	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	95.918	343	1.58e-151	555	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	72.675	1903	2.05e-150	551	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	72.631	1889	9.53e-149	545	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	72.570	1903	4.43e-147	540	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	72.570	1903	4.43e-147	540	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	72.289	1992	4.43e-147	540	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	94.969	318	2.71e-134	497	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	94.969	318	2.71e-134	497	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	94.969	318	2.71e-134	497	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	94.969	318	2.71e-134	497	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
tig00000142_first5kb	gi|2572818542|gb|CP130699.1|	94.969	318	2.71e-134	497	66	Schizosaccharomyces versatilis (nom. inval.) strain CBS 103 chromosome 3
